,File Name,Date,Minimum,Maximum,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,District,Year,Month,Day,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
232,MOD15A2H_006_Lai_500m_doy2002001_aid0024,2002-01-01,0.1,1.5,0.3685573,0.14218050000000002,0.0202153,0.5,0.8,0.3,0.1,0.3,DUNGARPUR,2002,1,1,23541,71315,3.029395522705068
233,MOD15A2H_006_Lai_500m_doy2003001_aid0024,2003-01-01,0.1,1.1,0.3020483,0.11004960000000001,0.012110899999999999,0.3,0.4,0.3,0.1,0.2,DUNGARPUR,2003,1,1,9536,17633,1.8490981543624159
234,MOD15A2H_006_Lai_500m_doy2004001_aid0024,2004-01-01,0.0,1.3,0.3828955,0.13980910000000002,0.019546599999999997,0.5,0.8,0.3,0.0,0.3,DUNGARPUR,2004,1,1,33573,72447,2.1578947368421053
235,MOD15A2H_006_Lai_500m_doy2005001_aid0024,2005-01-01,0.0,1.5,0.42133469999999995,0.1625647,0.026427299999999997,0.5,0.8,0.4,0.0,0.3,DUNGARPUR,2005,1,1,37821,80873,2.138309404828006
236,MOD15A2H_006_Lai_500m_doy2006001_aid0024,2006-01-01,0.1,1.4,0.4525214,0.152372,0.0232172,0.5,0.8,0.5,0.1,0.3,DUNGARPUR,2006,1,1,35622,57414,1.6117567795182752
237,MOD15A2H_006_Lai_500m_doy2007001_aid0024,2007-01-01,0.1,1.6,0.546716,0.201699,0.040682499999999996,0.7,1.1,0.5,0.1,0.4,DUNGARPUR,2007,1,1,40855,71327,1.7458573002080529
238,MOD15A2H_006_Lai_500m_doy2008001_aid0024,2008-01-01,0.1,7.0,0.41437159999999995,0.15884079999999998,0.0252304,0.5,0.8,0.4,0.1,0.3,DUNGARPUR,2008,1,1,41492,76137,1.8349802371541504
239,MOD15A2H_006_Lai_500m_doy2009001_aid0024,2009-01-01,0.1,1.4,0.3788712,0.1476672,0.021805599999999998,0.5,0.8,0.3,0.1,0.3,DUNGARPUR,2009,1,1,18296,24530,1.340730214254482
240,MOD15A2H_006_Lai_500m_doy2010001_aid0024,2010-01-01,0.1,2.6,0.5425081,0.25278,0.0638977,0.7,1.3,0.5,0.1,0.3,DUNGARPUR,2010,1,1,36010,64072,1.7792835323521243
241,MOD15A2H_006_Lai_500m_doy2010001_aid0024,2010-01-01,0.1,2.6,0.5425081,0.25278,0.0638977,0.7,1.3,0.5,0.1,0.3,DUNGARPUR,2010,1,1,36010,64072,1.7792835323521243
242,MOD15A2H_006_Lai_500m_doy2001001_aid0025,2001-01-01,0.0,1.8,0.2151913,0.1254789,0.0157449,0.3,0.6,0.2,0.0,0.1,GANGANAGAR,2001,1,1,218401,537028,2.4589081551824394
243,MOD15A2H_006_Lai_500m_doy2002001_aid0025,2002-01-01,0.0,1.3,0.3493151,0.194526,0.037840399999999996,0.5,0.9,0.3,0.0,0.2,GANGANAGAR,2002,1,1,213808,614195,2.872647421986081
244,MOD15A2H_006_Lai_500m_doy2003001_aid0025,2003-01-01,0.1,1.3,0.277902,0.16186989999999998,0.0262019,0.4,0.8,0.3,0.1,0.1,GANGANAGAR,2003,1,1,154930,414538,2.6756470664170915
245,MOD15A2H_006_Lai_500m_doy2004001_aid0025,2004-01-01,0.1,1.2,0.3872723,0.22826390000000002,0.052104399999999995,0.5,0.9,0.3,0.1,0.2,GANGANAGAR,2004,1,1,173534,481910,2.7770350478868693
246,MOD15A2H_006_Lai_500m_doy2005001_aid0025,2005-01-01,0.1,1.5,0.42806289999999997,0.2516158,0.0633105,0.7,1.4,0.4,0.1,0.2,GANGANAGAR,2005,1,1,149237,474366,3.1786085220153177
247,MOD15A2H_006_Lai_500m_doy2006001_aid0025,2006-01-01,0.1,1.5,0.4226299,0.2698527,0.07282050000000001,0.6,1.2,0.4,0.1,0.2,GANGANAGAR,2006,1,1,191727,601031,3.1348271239835808
248,MOD15A2H_006_Lai_500m_doy2007001_aid0025,2007-01-01,0.1,1.7,0.5005519,0.2797542,0.0782624,0.7,1.3,0.5,0.1,0.3,GANGANAGAR,2007,1,1,192667,686227,3.561725671754893
249,MOD15A2H_006_Lai_500m_doy2008001_aid0025,2008-01-01,0.1,1.4,0.388704,0.22977270000000002,0.0527955,0.5,0.9,0.3,0.1,0.2,GANGANAGAR,2008,1,1,202387,645520,3.1895329245455484
250,MOD15A2H_006_Lai_500m_doy2009001_aid0025,2009-01-01,0.1,2.3,0.5987541999999999,0.34233779999999997,0.1171952,0.9,1.8,0.6,0.1,0.3,GANGANAGAR,2009,1,1,213503,809140,3.7898296511056047
251,MOD15A2H_006_Lai_500m_doy2010001_aid0025,2010-01-01,0.1,1.7,0.3735408,0.2249504,0.0506027,0.5,0.9,0.3,0.1,0.2,GANGANAGAR,2010,1,1,202210,575623,2.8466594134810346
252,MOD15A2H_006_Lai_500m_doy2010001_aid0025,2010-01-01,0.1,1.7,0.3735408,0.2249504,0.0506027,0.5,0.9,0.3,0.1,0.2,GANGANAGAR,2010,1,1,202210,575623,2.8466594134810346
253,MOD15A2H_006_Lai_500m_doy2001001_aid0026,2001-01-01,0.0,7.0,0.1695015,0.1655394,0.027403300000000002,0.2,0.3,0.1,0.0,0.1,HANUMANGARH,2001,1,1,202958,519657,2.5604164408399765
254,MOD15A2H_006_Lai_500m_doy2002001_aid0026,2002-01-01,0.1,6.7,0.256098,0.22222170000000002,0.049382499999999996,0.3,0.6,0.2,0.1,0.1,HANUMANGARH,2002,1,1,203752,639796,3.1400722446896228
255,MOD15A2H_006_Lai_500m_doy2003001_aid0026,2003-01-01,0.1,2.3,0.2245049,0.19450910000000002,0.0378338,0.3,0.6,0.1,0.1,0.1,HANUMANGARH,2003,1,1,167298,523366,3.12834582601107
256,MOD15A2H_006_Lai_500m_doy2004001_aid0026,2004-01-01,0.1,1.8,0.2945729,0.2268505,0.051461099999999996,0.5,1.1,0.2,0.1,0.1,HANUMANGARH,2004,1,1,178519,453304,2.5392479231902487
257,MOD15A2H_006_Lai_500m_doy2005001_aid0026,2005-01-01,0.1,3.6,0.3241425,0.2859049,0.08174160000000001,0.5,1.1,0.2,0.1,0.1,HANUMANGARH,2005,1,1,157654,526746,3.3411521433011533
258,MOD15A2H_006_Lai_500m_doy2006001_aid0026,2006-01-01,0.1,2.3,0.292451,0.2110618,0.0445471,0.5,1.1,0.2,0.1,0.1,HANUMANGARH,2006,1,1,175779,513169,2.919398790526741
259,MOD15A2H_006_Lai_500m_doy2007001_aid0026,2007-01-01,0.1,2.4,0.3371883,0.26686170000000003,0.0712151,0.5,1.1,0.2,0.1,0.1,HANUMANGARH,2007,1,1,186411,633208,3.3968381694213323
260,MOD15A2H_006_Lai_500m_doy2008001_aid0026,2008-01-01,0.1,1.5,0.2699815,0.1567825,0.0245808,0.3,0.4,0.2,0.1,0.2,HANUMANGARH,2008,1,1,216076,604842,2.799209537384994
261,MOD15A2H_006_Lai_500m_doy2009001_aid0026,2009-01-01,0.1,2.1,0.3852908,0.2775687,0.0770444,0.6,1.2,0.3,0.1,0.2,HANUMANGARH,2009,1,1,207479,680021,3.27754134153336
262,MOD15A2H_006_Lai_500m_doy2010001_aid0026,2010-01-01,0.1,1.4,0.22213339999999998,0.15905650000000002,0.025299000000000002,0.3,0.6,0.2,0.1,0.1,HANUMANGARH,2010,1,1,217397,657210,3.0230867951259683
263,MOD15A2H_006_Lai_500m_doy2010001_aid0026,2010-01-01,0.1,1.4,0.22213339999999998,0.15905650000000002,0.025299000000000002,0.3,0.6,0.2,0.1,0.1,HANUMANGARH,2010,1,1,217397,657210,3.0230867951259683
264,MOD15A2H_006_Lai_500m_doy2001001_aid0027,2001-01-01,0.1,3.4,0.45597829999999995,0.232897,0.054241,0.6,1.0,0.4,0.1,0.3,JAIPUR,2001,1,1,170245,354096,2.0799201151281976
265,MOD15A2H_006_Lai_500m_doy2002001_aid0027,2002-01-01,0.0,1.6,0.4015807,0.1984537,0.0393839,0.5,0.8,0.3,0.0,0.3,JAIPUR,2002,1,1,161348,496017,3.0742060639115447
266,MOD15A2H_006_Lai_500m_doy2003001_aid0027,2003-01-01,0.0,1.8,0.35701609999999995,0.2075414,0.043073400000000005,0.5,0.9,0.3,0.0,0.2,JAIPUR,2003,1,1,145798,425900,2.921164899381336
267,MOD15A2H_006_Lai_500m_doy2004001_aid0027,2004-01-01,0.0,2.1,0.47906350000000003,0.2565591,0.06582260000000001,0.6,1.0,0.4,0.0,0.3,JAIPUR,2004,1,1,157519,469499,2.9805864689339066
268,MOD15A2H_006_Lai_500m_doy2005001_aid0027,2005-01-01,0.1,2.4,0.6004716999999999,0.2900973,0.08415650000000001,0.7,1.1,0.5,0.1,0.4,JAIPUR,2005,1,1,155445,464550,2.988516838753257
269,MOD15A2H_006_Lai_500m_doy2006001_aid0027,2006-01-01,0.1,2.4,0.5052466,0.2629964,0.06916710000000001,0.6,1.0,0.5,0.1,0.3,JAIPUR,2006,1,1,139818,387943,2.7746284455506443
270,MOD15A2H_006_Lai_500m_doy2007001_aid0027,2007-01-01,0.1,2.2,0.4711464,0.310546,0.0964388,0.6,1.2,0.3,0.1,0.2,JAIPUR,2007,1,1,136066,352372,2.5897138153543136
271,MOD15A2H_006_Lai_500m_doy2008001_aid0027,2008-01-01,0.1,1.6,0.38947009999999993,0.21487270000000003,0.046170300000000004,0.5,0.9,0.3,0.1,0.2,JAIPUR,2008,1,1,132008,288950,2.188882491970184
272,MOD15A2H_006_Lai_500m_doy2009001_aid0027,2009-01-01,0.0,2.4,0.5275616999999999,0.2780263,0.07729860000000001,0.7,1.3,0.5,0.0,0.3,JAIPUR,2009,1,1,136789,425084,3.1075890605238725
273,MOD15A2H_006_Lai_500m_doy2010001_aid0027,2010-01-01,0.1,2.3,0.5121992,0.3447038,0.11882069999999999,0.7,1.4,0.4,0.1,0.2,JAIPUR,2010,1,1,139226,447502,3.214212862540043
274,MOD15A2H_006_Lai_500m_doy2010001_aid0027,2010-01-01,0.1,2.3,0.5121992,0.3447038,0.11882069999999999,0.7,1.4,0.4,0.1,0.2,JAIPUR,2010,1,1,139226,447502,3.214212862540043
275,MOD15A2H_006_Lai_500m_doy2001001_aid0028,2001-01-01,0.1,0.9,0.1799329,0.051215300000000005,0.002623,0.2,0.2,0.2,0.2,0.2,JAISALMER,2001,1,1,11003,26426,2.4017086249204764
276,MOD15A2H_006_Lai_500m_doy2002001_aid0028,2002-01-01,0.1,0.7,0.1847737,0.047281800000000006,0.0022356,0.2,0.2,0.2,0.2,0.2,JAISALMER,2002,1,1,11448,31975,2.7930642907058
277,MOD15A2H_006_Lai_500m_doy2003001_aid0028,2003-01-01,0.1,0.8,0.10912000000000001,0.037701599999999995,0.0014214,0.1,0.1,0.1,0.1,0.1,JAISALMER,2003,1,1,7486,20280,2.7090569062249528
278,MOD15A2H_006_Lai_500m_doy2004001_aid0028,2004-01-01,0.1,0.8,0.2192311,0.0706138,0.0049863,0.2,0.2,0.2,0.2,0.2,JAISALMER,2004,1,1,5377,15023,2.7939371396689605
279,MOD15A2H_006_Lai_500m_doy2005001_aid0028,2005-01-01,0.1,1.0,0.1257617,0.0679728,0.0046203,0.1,0.1,0.1,0.1,0.1,JAISALMER,2005,1,1,4821,13686,2.838830118232732
280,MOD15A2H_006_Lai_500m_doy2006001_aid0028,2006-01-01,0.1,1.0,0.1302518,0.067246,0.004522,0.1,0.1,0.1,0.1,0.1,JAISALMER,2006,1,1,13015,35942,2.7615827890895117
281,MOD15A2H_006_Lai_500m_doy2007001_aid0028,2007-01-01,0.1,1.2,0.1736335,0.0944529,0.0089214,0.2,0.3,0.2,0.1,0.1,JAISALMER,2007,1,1,13030,19197,1.4732924021488871
282,MOD15A2H_006_Lai_500m_doy2008001_aid0028,2008-01-01,0.1,1.1,0.1688512,0.0773217,0.0059786,0.2,0.3,0.2,0.1,0.1,JAISALMER,2008,1,1,9696,8987,0.9268770627062708
283,MOD15A2H_006_Lai_500m_doy2009001_aid0028,2009-01-01,0.1,1.4,0.1352451,0.0906773,0.0082224,0.1,0.1,0.1,0.1,0.1,JAISALMER,2009,1,1,9521,7878,0.827434093057452
284,MOD15A2H_006_Lai_500m_doy2010001_aid0028,2010-01-01,0.1,1.4,0.1326227,0.0979005,0.0095845,0.1,0.1,0.1,0.1,0.1,JAISALMER,2010,1,1,10768,12725,1.1817421991084696
285,MOD15A2H_006_Lai_500m_doy2010001_aid0028,2010-01-01,0.1,1.4,0.1326227,0.0979005,0.0095845,0.1,0.1,0.1,0.1,0.1,JAISALMER,2010,1,1,10768,12725,1.1817421991084696
286,MOD15A2H_006_Lai_500m_doy2001001_aid0030,2001-01-01,0.1,2.6,0.49349160000000003,0.305962,0.0936127,0.6,1.0,0.4,0.1,0.3,JHALAWAR,2001,1,1,45144,86361,1.9130116959064327
287,MOD15A2H_006_Lai_500m_doy2002001_aid0030,2002-01-01,0.1,2.7,0.5599621,0.3204745,0.1027039,0.7,1.3,0.5,0.1,0.3,JHALAWAR,2002,1,1,48161,121599,2.524843753244326
288,MOD15A2H_006_Lai_500m_doy2003001_aid0030,2003-01-01,0.1,2.1,0.36476529999999996,0.1911719,0.0365467,0.4,0.5,0.3,0.2,0.3,JHALAWAR,2003,1,1,21558,48080,2.2302625475461544
289,MOD15A2H_006_Lai_500m_doy2004001_aid0030,2004-01-01,0.1,3.4,0.5685547,0.3310653,0.10960419999999998,0.7,1.3,0.5,0.1,0.3,JHALAWAR,2004,1,1,34651,96196,2.776139216761421
290,MOD15A2H_006_Lai_500m_doy2005001_aid0030,2005-01-01,0.1,3.9,0.6828115,0.4472865,0.2000652,0.9,1.8,0.6,0.1,0.3,JHALAWAR,2005,1,1,49431,161194,3.260990066962028
291,MOD15A2H_006_Lai_500m_doy2006001_aid0030,2006-01-01,0.1,2.7,0.5334929,0.33545690000000006,0.11253130000000001,0.7,1.3,0.5,0.1,0.3,JHALAWAR,2006,1,1,37166,102947,2.7699241241995374
292,MOD15A2H_006_Lai_500m_doy2007001_aid0030,2007-01-01,0.1,3.0,0.7581472,0.4592898,0.2109471,1.0,1.9,0.7,0.1,0.4,JHALAWAR,2007,1,1,72456,235175,3.245762945787789
293,MOD15A2H_006_Lai_500m_doy2008001_aid0030,2008-01-01,0.1,2.3,0.5547201,0.2927775,0.0857186,0.7,1.3,0.5,0.1,0.3,JHALAWAR,2008,1,1,57376,164458,2.866320412716118
294,MOD15A2H_006_Lai_500m_doy2009001_aid0030,2009-01-01,0.1,3.3,0.7645227,0.4312472,0.1859741,1.0,1.9,0.7,0.1,0.4,JHALAWAR,2009,1,1,58810,163674,2.7830981125658902
295,MOD15A2H_006_Lai_500m_doy2010001_aid0030,2010-01-01,0.1,6.4,1.0822364,0.5795204,0.33584390000000003,1.5,2.8,1.0,0.1,0.6,JHALAWAR,2010,1,1,67915,226609,3.3366561142604727
296,MOD15A2H_006_Lai_500m_doy2010001_aid0030,2010-01-01,0.1,6.4,1.0822364,0.5795204,0.33584390000000003,1.5,2.8,1.0,0.1,0.6,JHALAWAR,2010,1,1,67915,226609,3.3366561142604727
297,MOD15A2H_006_Lai_500m_doy2001001_aid0032,2001-01-01,0.1,2.3,0.2415301,0.1291746,0.0166861,0.2,0.2,0.2,0.2,0.2,JODHPUR,2001,1,1,46851,101724,2.171223666517257
298,MOD15A2H_006_Lai_500m_doy2002001_aid0032,2002-01-01,0.1,1.7,0.2334644,0.1007569,0.010151899999999998,0.2,0.2,0.2,0.2,0.2,JODHPUR,2002,1,1,38463,104487,2.7165587707667114
299,MOD15A2H_006_Lai_500m_doy2003001_aid0032,2003-01-01,0.1,1.9,0.1870865,0.11456079999999999,0.013124200000000003,0.2,0.3,0.2,0.1,0.1,JODHPUR,2003,1,1,40643,80102,1.9708682922028395
300,MOD15A2H_006_Lai_500m_doy2004001_aid0032,2004-01-01,0.1,1.7,0.2547075,0.13502709999999998,0.018232299999999996,0.3,0.4,0.2,0.1,0.2,JODHPUR,2004,1,1,36836,93104,2.527527418829406
301,MOD15A2H_006_Lai_500m_doy2005001_aid0032,2005-01-01,0.1,1.9,0.24524720000000003,0.1601096,0.0256351,0.2,0.2,0.2,0.2,0.2,JODHPUR,2005,1,1,34403,76125,2.2127430747318546
302,MOD15A2H_006_Lai_500m_doy2006001_aid0032,2006-01-01,0.1,2.0,0.2382101,0.1416647,0.0200689,0.2,0.2,0.2,0.2,0.2,JODHPUR,2006,1,1,35843,75319,2.1013587032335463
303,MOD15A2H_006_Lai_500m_doy2007001_aid0032,2007-01-01,0.1,1.7,0.2340376,0.13905839999999997,0.019337200000000002,0.2,0.2,0.2,0.2,0.2,JODHPUR,2007,1,1,37751,76355,2.022595427935684
304,MOD15A2H_006_Lai_500m_doy2008001_aid0032,2008-01-01,0.1,1.7,0.22436889999999998,0.1246652,0.015541399999999999,0.2,0.2,0.2,0.2,0.2,JODHPUR,2008,1,1,41824,86363,2.064914881407804
305,MOD15A2H_006_Lai_500m_doy2009001_aid0032,2009-01-01,0.1,1.9,0.24859940000000003,0.15987079999999998,0.0255587,0.2,0.2,0.2,0.2,0.2,JODHPUR,2009,1,1,41501,81665,1.967783908821474
306,MOD15A2H_006_Lai_500m_doy2010001_aid0032,2010-01-01,0.1,3.6,0.23824120000000001,0.1669385,0.0278685,0.2,0.2,0.2,0.2,0.2,JODHPUR,2010,1,1,53143,132805,2.4990120994298404
307,MOD15A2H_006_Lai_500m_doy2010001_aid0032,2010-01-01,0.1,3.6,0.23824120000000001,0.1669385,0.0278685,0.2,0.2,0.2,0.2,0.2,JODHPUR,2010,1,1,53143,132805,2.4990120994298404
308,MOD15A2H_006_Lai_500m_doy2011001_aid0001,2011-01-01,0.1,6.7,0.8327343,0.5053576,0.2553863,1.1,2.0,0.7,0.1,0.5,KARAULI,2011,1,1,86163,365854,4.246068498079222
309,MOD15A2H_006_Lai_500m_doy2012001_aid0001,2012-01-01,0.1,2.7,0.5780529999999999,0.319522,0.1020943,0.7,1.3,0.5,0.1,0.3,KARAULI,2012,1,1,75295,296883,3.942931137525732
310,MOD15A2H_006_Lai_500m_doy2013001_aid0001,2013-01-01,0.1,2.6,0.6326574,0.2966665,0.088011,0.8,1.4,0.5,0.1,0.4,KARAULI,2013,1,1,78348,306585,3.9131183948537296
311,MOD15A2H_006_Lai_500m_doy2014001_aid0001,2014-01-01,0.1,5.6,0.7385469,0.4218511,0.1779584,1.0,1.9,0.6,0.1,0.4,KARAULI,2014,1,1,83418,313196,3.754537390011748
312,MOD15A2H_006_Lai_500m_doy2015001_aid0001,2015-01-01,0.1,6.5,0.7232584,0.4943058,0.2443382,1.0,2.0,0.6,0.1,0.3,KARAULI,2015,1,1,85169,308964,3.6276579506628
313,MOD15A2H_006_Lai_500m_doy2016001_aid0001,2016-01-01,0.1,4.0,0.6499939,0.4562859,0.2081968,0.9,1.8,0.5,0.1,0.3,KARAULI,2016,1,1,78974,279286,3.536429711044141
314,MOD15A2H_006_Lai_500m_doy2017001_aid0001,2017-01-01,0.1,6.9,0.9156648000000001,0.7014553000000001,0.49203959999999997,1.2,2.4,0.7,0.1,0.4,KARAULI,2017,1,1,89193,360710,4.044151446862422
315,MOD15A2H_006_Lai_500m_doy2018001_aid0001,2018-01-01,0.1,6.5,0.6503986999999999,0.4976455,0.247651,0.8,1.5,0.5,0.1,0.3,KARAULI,2018,1,1,75421,319581,4.23729465268294
316,MOD15A2H_006_Lai_500m_doy2019001_aid0001,2019-01-01,0.2,4.2,0.8025258000000001,0.5216023,0.27206890000000006,1.1,2.1,0.7,0.2,0.4,KARAULI,2019,1,1,77846,346048,4.445289417568018
317,MOD15A2H_006_Lai_500m_doy2011001_aid0002,2011-01-01,0.1,4.7,0.8417434000000001,0.48677209999999993,0.2369471,1.1,2.0,0.7,0.1,0.5,KOTA,2011,1,1,115280,411409,3.5687803608605133
318,MOD15A2H_006_Lai_500m_doy2012001_aid0002,2012-01-01,0.1,6.7,0.8950396,0.46649809999999997,0.2176205,1.2,2.2,0.8,0.1,0.5,KOTA,2012,1,1,111785,467738,4.18426443619448
319,MOD15A2H_006_Lai_500m_doy2013001_aid0002,2013-01-01,0.1,6.1,1.0086101,0.5828097,0.3396671,1.4,2.7,1.0,0.1,0.5,KOTA,2013,1,1,127996,541271,4.228811837869934
320,MOD15A2H_006_Lai_500m_doy2014001_aid0002,2014-01-01,0.1,6.4,0.7852333,0.449524,0.2020719,1.0,1.7,0.7,0.1,0.5,KOTA,2014,1,1,138008,553604,4.011390644020636
321,MOD15A2H_006_Lai_500m_doy2015001_aid0002,2015-01-01,0.1,6.4,1.0019911,0.6449893,0.4160112,1.3,2.3,0.9,0.1,0.6,KOTA,2015,1,1,135748,279120,2.056162890060995
322,MOD15A2H_006_Lai_500m_doy2016001_aid0002,2016-01-01,0.1,6.8,1.0392288,0.6681720999999999,0.446454,1.4,2.6,1.0,0.1,0.6,KOTA,2016,1,1,120081,468840,3.9043645539261003
323,MOD15A2H_006_Lai_500m_doy2017001_aid0002,2017-01-01,0.1,6.8,1.1636833,0.7699927,0.5928886999999999,1.5,2.8,1.1,0.1,0.6,KOTA,2017,1,1,141604,622806,4.398223214033502
324,MOD15A2H_006_Lai_500m_doy2018001_aid0002,2018-01-01,0.1,6.7,1.0956243,0.774089,0.5992139,1.4,2.7,1.0,0.1,0.5,KOTA,2018,1,1,120490,502518,4.1706199684621135
325,MOD15A2H_006_Lai_500m_doy2019001_aid0002,2019-01-01,0.1,6.7,1.1416899,0.6601206000000001,0.43575920000000007,1.6,3.1,1.1,0.1,0.6,KOTA,2019,1,1,142148,666856,4.691279511495061
326,MOD15A2H_006_Lai_500m_doy2011001_aid0003,2011-01-01,0.0,1.7,0.3024567,0.1698436,0.028846800000000002,0.3,0.4,0.2,0.1,0.2,NAGAUR,2011,1,1,77362,194987,2.520449316201753
327,MOD15A2H_006_Lai_500m_doy2012001_aid0003,2012-01-01,0.0,1.4,0.2561553,0.1073221,0.011518,0.3,0.4,0.2,0.1,0.2,NAGAUR,2012,1,1,56807,142524,2.5089161546992447
328,MOD15A2H_006_Lai_500m_doy2013001_aid0003,2013-01-01,0.0,1.4,0.2868869,0.1396675,0.019507,0.3,0.4,0.2,0.1,0.2,NAGAUR,2013,1,1,83768,212344,2.534905930665648
329,MOD15A2H_006_Lai_500m_doy2014001_aid0003,2014-01-01,0.1,2.3,0.3450149,0.17754360000000002,0.0315217,0.5,0.9,0.3,0.1,0.2,NAGAUR,2014,1,1,75548,189555,2.509067083178906
330,MOD15A2H_006_Lai_500m_doy2015001_aid0003,2015-01-01,0.0,1.9,0.3034958,0.14588199999999998,0.021281599999999998,0.3,0.4,0.3,0.1,0.2,NAGAUR,2015,1,1,71637,161510,2.2545611904462777
331,MOD15A2H_006_Lai_500m_doy2016001_aid0003,2016-01-01,0.1,2.0,0.28418390000000004,0.1574771,0.024799,0.3,0.4,0.2,0.1,0.2,NAGAUR,2016,1,1,60279,160235,2.658222598251464
332,MOD15A2H_006_Lai_500m_doy2017001_aid0003,2017-01-01,0.1,6.2,0.349078,0.19160270000000001,0.0367116,0.5,0.9,0.3,0.1,0.2,NAGAUR,2017,1,1,64949,165199,2.5435187608739165
333,MOD15A2H_006_Lai_500m_doy2018001_aid0003,2018-01-01,0.1,1.9,0.2892848,0.1418547,0.0201228,0.3,0.4,0.2,0.1,0.2,NAGAUR,2018,1,1,53677,142533,2.6553831249883557
334,MOD15A2H_006_Lai_500m_doy2019001_aid0003,2019-01-01,0.1,1.2,0.2722348,0.12059669999999999,0.0145436,0.3,0.4,0.2,0.1,0.2,NAGAUR,2019,1,1,51378,145883,2.839405971427459
335,MOD15A2H_006_Lai_500m_doy2011001_aid0004,2011-01-01,0.1,4.6,0.44627570000000005,0.2383542,0.056812699999999994,0.5,0.8,0.4,0.1,0.3,PALI,2011,1,1,80115,145154,1.8118205080197216
336,MOD15A2H_006_Lai_500m_doy2012001_aid0004,2012-01-01,0.1,2.9,0.3919567,0.22515820000000003,0.0506962,0.5,0.8,0.3,0.1,0.3,PALI,2012,1,1,48464,107092,2.209722680752724
337,MOD15A2H_006_Lai_500m_doy2013001_aid0004,2013-01-01,0.1,3.9,0.44388459999999996,0.2436127,0.0593471,0.5,0.8,0.4,0.1,0.3,PALI,2013,1,1,57098,144534,2.5313320956951206
338,MOD15A2H_006_Lai_500m_doy2014001_aid0004,2014-01-01,0.1,2.8,0.4768544,0.2448665,0.0599596,0.5,0.8,0.4,0.1,0.3,PALI,2014,1,1,47446,129758,2.734856468406188
339,MOD15A2H_006_Lai_500m_doy2015001_aid0004,2015-01-01,0.1,2.7,0.4230481,0.1891006,0.035759,0.5,0.8,0.4,0.1,0.3,PALI,2015,1,1,49826,99960,2.006181511660579
340,MOD15A2H_006_Lai_500m_doy2016001_aid0004,2016-01-01,0.1,4.9,0.46575,0.3277193,0.1074,0.5,0.8,0.4,0.1,0.3,PALI,2016,1,1,61193,157499,2.573807461637769
341,MOD15A2H_006_Lai_500m_doy2017001_aid0004,2017-01-01,0.0,6.7,0.6123248,0.3647849,0.13306800000000002,0.7,1.1,0.5,0.0,0.4,PALI,2017,1,1,92531,265876,2.8733721671655985
342,MOD15A2H_006_Lai_500m_doy2018001_aid0004,2018-01-01,0.0,6.8,0.5878974,0.4223357,0.1783674,0.7,1.3,0.5,0.0,0.3,PALI,2018,1,1,82074,216513,2.6380217852182177
343,MOD15A2H_006_Lai_500m_doy2019001_aid0004,2019-01-01,0.1,2.5,0.3790678,0.1931315,0.03729980000000001,0.5,0.8,0.3,0.1,0.3,PALI,2019,1,1,50085,146542,2.9258660277528197
344,MOD15A2H_006_Lai_500m_doy2011001_aid0005,2011-01-01,0.1,2.1,0.5112013,0.2018767,0.0407542,0.6,0.9,0.5,0.1,0.4,RAJSAMAND,2011,1,1,31898,104462,3.2748761677848144
345,MOD15A2H_006_Lai_500m_doy2012001_aid0005,2012-01-01,0.1,1.4,0.4923827,0.1575506,0.0248222,0.5,0.6,0.5,0.3,0.4,RAJSAMAND,2012,1,1,32314,100979,3.124930370737142
346,MOD15A2H_006_Lai_500m_doy2013001_aid0005,2013-01-01,0.1,1.6,0.47942559999999995,0.1648193,0.0271654,0.5,0.8,0.5,0.1,0.3,RAJSAMAND,2013,1,1,33480,110290,3.294205495818399
347,MOD15A2H_006_Lai_500m_doy2014001_aid0005,2014-01-01,0.1,1.9,0.5202340999999999,0.2116337,0.044788800000000004,0.7,1.3,0.5,0.1,0.3,RAJSAMAND,2014,1,1,30675,89919,2.931344743276284
348,MOD15A2H_006_Lai_500m_doy2015001_aid0005,2015-01-01,0.1,2.7,0.43449319999999997,0.1402948,0.019682599999999998,0.5,0.8,0.4,0.1,0.3,RAJSAMAND,2015,1,1,29541,69577,2.3552689482414277
349,MOD15A2H_006_Lai_500m_doy2016001_aid0005,2016-01-01,0.1,1.6,0.41694040000000004,0.14778629999999998,0.021840799999999997,0.5,0.8,0.4,0.1,0.3,RAJSAMAND,2016,1,1,25946,71148,2.74215678717336
350,MOD15A2H_006_Lai_500m_doy2017001_aid0005,2017-01-01,0.1,3.5,0.5575901,0.2239712,0.050163099999999995,0.7,1.1,0.5,0.1,0.4,RAJSAMAND,2017,1,1,32458,105559,3.252172037710272
351,MOD15A2H_006_Lai_500m_doy2018001_aid0005,2018-01-01,0.1,2.3,0.5389348,0.2017735,0.040712599999999995,0.7,1.1,0.5,0.1,0.4,RAJSAMAND,2018,1,1,34327,112397,3.274303026771929
352,MOD15A2H_006_Lai_500m_doy2019001_aid0005,2019-01-01,0.1,1.3,0.42845479999999997,0.14589520000000003,0.021285400000000003,0.5,0.8,0.4,0.1,0.3,RAJSAMAND,2019,1,1,22479,66677,2.9661906668446107
